month_start,window_N,window_M,ic_score,is_optimal
2022-03-01,60,200,-0.19364868792891674,0
2022-04-01,10,100,0.030724514941755977,0
2022-04-01,15,100,-0.005927331002971332,0
2022-04-01,20,100,0.04519431521030593,1
2022-04-01,25,100,-0.08234221113068659,0
2022-04-01,30,100,-0.14618607332003736,0
2022-04-01,35,100,-0.1428078021555715,0
2022-04-01,40,100,-0.13708018833714508,0
2022-04-01,45,100,-0.13445630402747932,0
2022-04-01,50,100,-0.1535371486544813,0
2022-04-01,55,100,-0.15666238463632637,0
2022-04-01,60,100,-0.17412969206089876,0
2022-04-01,10,150,0.028484693683997333,0
2022-04-01,15,150,-0.008258699415845835,0
2022-04-01,20,150,0.04075069995836796,0
2022-04-01,25,150,-0.09341177046116744,0
2022-04-01,30,150,-0.16470707888526587,0
2022-04-01,35,150,-0.164307848040789,0
2022-04-01,40,150,-0.16062539153956593,0
2022-04-01,45,150,-0.16214676809456327,0
2022-04-01,50,150,-0.18811054819666956,0
2022-04-01,55,150,-0.19494082422541986,0
2022-04-01,60,150,-0.21749990939349081,0
2022-04-01,10,200,0.029841835775285274,0
2022-04-01,15,200,-0.006480973070071081,0
2022-04-01,20,200,0.04050887424085413,0
2022-04-01,25,200,-0.0914987984627599,0
2022-04-01,30,200,-0.16606545798418146,0
2022-04-01,35,200,-0.17003454666672269,0
2022-04-01,40,200,-0.17747595396671137,0
2022-04-01,45,200,-0.19579926696406313,0
2022-04-01,50,200,-0.2268899724342694,0
2022-04-01,55,200,-0.23871618879371526,0
2022-04-01,60,200,-0.2594569190642982,0
2022-05-01,10,100,0.05262298468010436,0
2022-05-01,15,100,0.011187426808882605,0
2022-05-01,20,100,0.0804562140469176,1
2022-05-01,25,100,-0.010924649201531725,0
2022-05-01,30,100,-0.048779633106178694,0
2022-05-01,35,100,-0.12803360771479833,0
2022-05-01,40,100,-0.14028218783876545,0
2022-05-01,45,100,-0.11620216297640458,0
2022-05-01,50,100,-0.10958056653490168,0
2022-05-01,55,100,-0.1487989772239698,0
2022-05-01,60,100,-0.1756249455625622,0
2022-05-01,10,150,0.050882939617938217,0
2022-05-01,15,150,0.006607207036993754,0
2022-05-01,20,150,0.07224670650393882,0
2022-05-01,25,150,-0.01144995976136742,0
2022-05-01,30,150,-0.038252786077194546,0
2022-05-01,35,150,-0.1301074234521418,0
2022-05-01,40,150,-0.14788537211424269,0
2022-05-01,45,150,-0.12792753554110387,0
2022-05-01,50,150,-0.13723427024720314,0
2022-05-01,55,150,-0.17988822131336163,0
2022-05-01,60,150,-0.20692685972676794,0
2022-05-01,10,200,0.05789999924022179,0
2022-05-01,15,200,0.015010886109325779,0
2022-05-01,20,200,0.0781351046662214,0
2022-05-01,25,200,-0.007759196610067956,0
2022-05-01,30,200,-0.037967285343908114,0
2022-05-01,35,200,-0.13167502010692417,0
2022-05-01,40,200,-0.15514212052001042,0
2022-05-01,45,200,-0.14929453946818388,0
2022-05-01,50,200,-0.16986787515141266,0
2022-05-01,55,200,-0.2277177401693454,0
2022-05-01,60,200,-0.24838650656068895,0
2022-06-01,10,100,0.11445602023084228,1
2022-06-01,15,100,0.039203129169848645,0
2022-06-01,20,100,0.10855042001168619,0
2022-06-01,25,100,-0.023323627192453008,0
2022-06-01,30,100,-0.04183577962646775,0
2022-06-01,35,100,-0.13802355240757289,0
2022-06-01,40,100,-0.202562507606799,0
2022-06-01,45,100,-0.1907740857757593,0
2022-06-01,50,100,-0.21398215507309906,0
2022-06-01,55,100,-0.2190436699676983,0
2022-06-01,60,100,-0.26085640727418863,0
2022-06-01,10,150,0.1009610019733177,0
2022-06-01,15,150,0.023343337655024207,0
2022-06-01,20,150,0.09622823447753054,0
2022-06-01,25,150,-0.03369455888789964,0
2022-06-01,30,150,-0.04719721097771278,0
2022-06-01,35,150,-0.16022362239018284,0
2022-06-01,40,150,-0.22545763519210602,0
2022-06-01,45,150,-0.20473940023812576,0
2022-06-01,50,150,-0.23690071182098815,0
2022-06-01,55,150,-0.2510852276826572,0
2022-06-01,60,150,-0.27962708309224416,0
2022-06-01,10,200,0.1071860691386536,0
2022-06-01,15,200,0.037238885890583995,0
2022-06-01,20,200,0.1042092693105777,0
2022-06-01,25,200,-0.017070653955502894,0
2022-06-01,30,200,-0.026409413366620525,0
2022-06-01,35,200,-0.11773419406557128,0
2022-06-01,40,200,-0.17083147787042918,0
2022-06-01,45,200,-0.14918290382139981,0
2022-06-01,50,200,-0.17226706768519434,0
2022-06-01,55,200,-0.17479888069012492,0
2022-06-01,60,200,-0.19199938989366236,0
2022-07-01,10,100,0.08516794293707634,0
2022-07-01,15,100,0.11869699062574596,0
2022-07-01,20,100,0.1621880903771426,0
2022-07-01,25,100,0.1645657046828511,0
2022-07-01,30,100,0.22009164713772256,0
2022-07-01,35,100,0.16231494885049474,0
2022-07-01,40,100,0.1433579982508291,0
2022-07-01,45,100,0.1922127333417059,0
2022-07-01,50,100,0.16215369244246866,0
2022-07-01,55,100,0.12156538262013863,0
2022-07-01,60,100,0.09137788225236432,0
2022-07-01,10,150,0.08061483721759803,0
2022-07-01,15,150,0.1176483513212163,0
2022-07-01,20,150,0.16858515061107912,0
2022-07-01,25,150,0.17166750307809092,0
2022-07-01,30,150,0.23157403805002633,0
2022-07-01,35,150,0.15777495665507238,0
2022-07-01,40,150,0.13119190021015142,0
2022-07-01,45,150,0.20009291156102182,0
2022-07-01,50,150,0.12163407477376005,0
2022-07-01,55,150,0.059045855705136104,0
2022-07-01,60,150,0.030942664560186982,0
2022-07-01,10,200,0.075234622469693,0
2022-07-01,15,200,0.11399097373870627,0
2022-07-01,20,200,0.16749212686143455,0
2022-07-01,25,200,0.1710616485586628,0
2022-07-01,30,200,0.23205914867049854,0
2022-07-01,35,200,0.17345083086080393,0
2022-07-01,40,200,0.16421649714215117,0
2022-07-01,45,200,0.23555880775494634,1
2022-07-01,50,200,0.18670322406351147,0
2022-07-01,55,200,0.1419997383555984,0
2022-07-01,60,200,0.12914564022358072,0
2022-08-01,10,100,-0.06865453514061257,0
2022-08-01,15,100,-0.1050865828689848,0
2022-08-01,20,100,-0.009416572898158192,1
2022-08-01,25,100,-0.06762882332808456,0
2022-08-01,30,100,-0.08297509104044057,0
2022-08-01,35,100,-0.09850503794979514,0
2022-08-01,40,100,-0.16491093219938796,0
2022-08-01,45,100,-0.18949664427963475,0
2022-08-01,50,100,-0.20847726624628699,0
2022-08-01,55,100,-0.17955255597532332,0
2022-08-01,60,100,-0.17549283289575915,0
2022-08-01,10,150,-0.07329429541283113,0
2022-08-01,15,150,-0.11808633173648267,0
2022-08-01,20,150,-0.012042976386072199,0
2022-08-01,25,150,-0.0725375682125555,0
2022-08-01,30,150,-0.09578406078217623,0
2022-08-01,35,150,-0.11593873869159049,0
2022-08-01,40,150,-0.19625844259059846,0
2022-08-01,45,150,-0.2209475110690544,0
2022-08-01,50,150,-0.23901101291893811,0
2022-08-01,55,150,-0.21840500260432008,0
2022-08-01,60,150,-0.22668976076363992,0
2022-08-01,10,200,-0.08915482188809654,0
2022-08-01,15,200,-0.12963250719241107,0
2022-08-01,20,200,-0.015162435934724584,0
2022-08-01,25,200,-0.07484884643121553,0
2022-08-01,30,200,-0.09776351697867303,0
2022-08-01,35,200,-0.11419573229291312,0
2022-08-01,40,200,-0.18601193735887367,0
2022-08-01,45,200,-0.20267413018173738,0
2022-08-01,50,200,-0.21736709816350436,0
2022-08-01,55,200,-0.18960262039443362,0
2022-08-01,60,200,-0.18938274073886385,0
2022-09-01,10,100,0.02743988836681001,0
2022-09-01,15,100,0.01338101386611958,0
2022-09-01,20,100,0.05811957449090185,1
2022-09-01,25,100,0.0013839217191802923,0
2022-09-01,30,100,-0.04782963426272513,0
2022-09-01,35,100,-0.12199248087182757,0
2022-09-01,40,100,-0.24400433844105604,0
2022-09-01,45,100,-0.32489754312886593,0
2022-09-01,50,100,-0.30963593809697165,0
2022-09-01,55,100,-0.2800086631497391,0
2022-09-01,60,100,-0.2328755192124046,0
2022-09-01,10,150,0.019570757294822973,0
2022-09-01,15,150,-0.0032778044859447697,0
2022-09-01,20,150,0.051119396053095255,0
2022-09-01,25,150,-0.007866361199041058,0
2022-09-01,30,150,-0.06910865248199206,0
2022-09-01,35,150,-0.1558610974798854,0
2022-09-01,40,150,-0.2741728951157625,0
2022-09-01,45,150,-0.33684076740690494,0
2022-09-01,50,150,-0.3029776596695432,0
2022-09-01,55,150,-0.2748430282969319,0
2022-09-01,60,150,-0.21397004453523377,0
2022-09-01,10,200,0.00729784196210253,0
2022-09-01,15,200,-0.010892197820960365,0
2022-09-01,20,200,0.049190084580698804,0
2022-09-01,25,200,-0.008795133238995983,0
2022-09-01,30,200,-0.06540919717606851,0
2022-09-01,35,200,-0.1467037286143587,0
2022-09-01,40,200,-0.2738412615937933,0
2022-09-01,45,200,-0.34370416751597826,0
2022-09-01,50,200,-0.3035771434495439,0
2022-09-01,55,200,-0.26993565904674893,0
2022-09-01,60,200,-0.21478111314583076,0
2022-10-01,10,100,0.055697252365135064,0
2022-10-01,15,100,-0.041063981189974084,0
2022-10-01,20,100,-0.014497263771953364,0
2022-10-01,25,100,0.0023463414966394974,0
2022-10-01,30,100,0.03390042974885823,0
2022-10-01,35,100,0.045232084906469065,0
2022-10-01,40,100,0.057585868571423345,0
2022-10-01,45,100,0.014164790496139045,0
2022-10-01,50,100,0.039568278585087775,0
2022-10-01,55,100,0.04368284600112693,0
2022-10-01,60,100,0.10084213304374051,0
2022-10-01,10,150,0.0568217359867123,0
2022-10-01,15,150,-0.05380235851842085,0
2022-10-01,20,150,-0.020332418542122036,0
2022-10-01,25,150,-0.007256928660161937,0
2022-10-01,30,150,0.030935977087955875,0
2022-10-01,35,150,0.05722299750670034,0
2022-10-01,40,150,0.07499926159075732,0
2022-10-01,45,150,0.027549374946222036,0
2022-10-01,50,150,0.06800366925792005,0
2022-10-01,55,150,0.06510769333752418,0
2022-10-01,60,150,0.12413185486122563,1
2022-10-01,10,200,0.055940940264078795,0
2022-10-01,15,200,-0.05427560995416337,0
2022-10-01,20,200,-0.01745089374480833,0
2022-10-01,25,200,-0.004987601112913865,0
2022-10-01,30,200,0.025340848761299134,0
2022-10-01,35,200,0.05285428083112439,0
2022-10-01,40,200,0.06859875277691631,0
2022-10-01,45,200,0.026068815634402883,0
2022-10-01,50,200,0.06474887743582466,0
2022-10-01,55,200,0.04663648211373822,0
2022-10-01,60,200,0.057845139939533545,0
2022-11-01,10,100,0.13749946532468077,0
2022-11-01,15,100,0.11266517095489821,0
2022-11-01,20,100,0.0971734836640036,0
2022-11-01,25,100,0.0958132303739094,0
2022-11-01,30,100,0.14085146131894832,0
2022-11-01,35,100,0.15317665598000227,0
2022-11-01,40,100,0.17185696508972542,1
2022-11-01,45,100,0.13411569628264305,0
2022-11-01,50,100,0.1474363011328124,0
2022-11-01,55,100,0.11696444081246984,0
2022-11-01,60,100,0.1555196901278863,0
2022-11-01,10,150,0.11823583603457301,0
2022-11-01,15,150,0.06662073899937407,0
2022-11-01,20,150,0.03621841859579635,0
2022-11-01,25,150,0.02853387557908173,0
2022-11-01,30,150,0.11001976271980558,0
2022-11-01,35,150,0.1415516912718934,0
2022-11-01,40,150,0.16391969174240323,0
2022-11-01,45,150,0.11836376738477929,0
2022-11-01,50,150,0.14173325435610873,0
2022-11-01,55,150,0.1111956051513401,0
2022-11-01,60,150,0.15650373160077552,0
2022-11-01,10,200,0.11686702723611042,0
2022-11-01,15,200,0.06757264002819983,0
2022-11-01,20,200,0.0394863301120364,0
2022-11-01,25,200,0.03647056936703331,0
2022-11-01,30,200,0.11288544484587185,0
2022-11-01,35,200,0.14343136133227388,0
2022-11-01,40,200,0.1633239275651578,0
2022-11-01,45,200,0.1181868466106469,0
2022-11-01,50,200,0.13939418298633538,0
2022-11-01,55,200,0.10045502605553241,0
2022-11-01,60,200,0.12942932257451148,0
2022-12-01,10,100,0.07728181199534152,0
2022-12-01,15,100,0.08507579540557887,0
2022-12-01,20,100,-0.09142550889639361,0
2022-12-01,25,100,-0.174946063439125,0
2022-12-01,30,100,-0.14128687734106973,0
2022-12-01,35,100,-0.1854889711689302,0
2022-12-01,40,100,-0.11173704149743752,0
2022-12-01,45,100,-0.14700089717111708,0
2022-12-01,50,100,-0.12211482644124504,0
2022-12-01,55,100,-0.143097365274085,0
2022-12-01,60,100,-0.13928091436215068,0
2022-12-01,10,150,0.054237591258635615,0
2022-12-01,15,150,0.07251259327814923,0
2022-12-01,20,150,-0.11062301084856697,0
2022-12-01,25,150,-0.17841384664468996,0
2022-12-01,30,150,-0.1289942605027237,0
2022-12-01,35,150,-0.17880121405556304,0
2022-12-01,40,150,-0.10577171039089078,0
2022-12-01,45,150,-0.14359838876890413,0
2022-12-01,50,150,-0.11561712149134497,0
2022-12-01,55,150,-0.14044142959928044,0
2022-12-01,60,150,-0.1405785578138809,0
2022-12-01,10,200,0.08887195248004878,0
2022-12-01,15,200,0.11230798486433595,1
2022-12-01,20,200,-0.05833582943797035,0
2022-12-01,25,200,-0.1573344448810979,0
2022-12-01,30,200,-0.10670325398065524,0
2022-12-01,35,200,-0.17442363726011315,0
2022-12-01,40,200,-0.08901552482302093,0
2022-12-01,45,200,-0.1344714732584427,0
2022-12-01,50,200,-0.10443853130476916,0
2022-12-01,55,200,-0.13659640878415277,0
2022-12-01,60,200,-0.14239397107728097,0
2023-01-01,10,100,0.09815924786321205,0
2023-01-01,15,100,0.18605300816290948,0
2023-01-01,20,100,-0.017808282811353385,0
2023-01-01,25,100,-0.12926613815673357,0
2023-01-01,30,100,-0.11005622997463814,0
2023-01-01,35,100,-0.09227091114457524,0
2023-01-01,40,100,-0.09865831914849445,0
2023-01-01,45,100,-0.13595770051848147,0
2023-01-01,50,100,-0.0707868586208568,0
2023-01-01,55,100,-0.017033929446425733,0
2023-01-01,60,100,0.023890588925928574,0
2023-01-01,10,150,0.09946204400177439,0
2023-01-01,15,150,0.22482681440674127,1
2023-01-01,20,150,-0.01855986260941947,0
2023-01-01,25,150,-0.16317063785590424,0
2023-01-01,30,150,-0.11474038155645373,0
2023-01-01,35,150,-0.0614022485024304,0
2023-01-01,40,150,-0.07328433716091132,0
2023-01-01,45,150,-0.07805597074772853,0
2023-01-01,50,150,-0.009086290553176639,0
2023-01-01,55,150,0.02883950818527786,0
2023-01-01,60,150,0.04178232169940472,0
2023-01-01,10,200,0.11111990634450791,0
2023-01-01,15,200,0.208551484996001,0
2023-01-01,20,200,0.0035844747104929048,0
2023-01-01,25,200,-0.12587634296090214,0
2023-01-01,30,200,-0.09909533662055628,0
2023-01-01,35,200,-0.0727661933387626,0
2023-01-01,40,200,-0.08812064492336705,0
2023-01-01,45,200,-0.0970017736886446,0
2023-01-01,50,200,-0.0016528283954596417,0
2023-01-01,55,200,0.04111986616064994,0
2023-01-01,60,200,0.0565423981373523,0
2023-02-01,10,100,-0.16891333295405345,0
2023-02-01,15,100,0.025005073121527232,0
2023-02-01,20,100,-0.12069300862944835,0
2023-02-01,25,100,-0.0510598189644201,0
2023-02-01,30,100,-0.04445149562501244,0
2023-02-01,35,100,-0.028971087716953392,0
2023-02-01,40,100,0.002322474298323137,0
2023-02-01,45,100,-0.04779283859353182,0
2023-02-01,50,100,-0.004832898214971756,0
2023-02-01,55,100,0.050866468305606496,0
2023-02-01,60,100,0.062483983334965305,0
2023-02-01,10,150,-0.16041480431347177,0
2023-02-01,15,150,0.04035059172337907,0
2023-02-01,20,150,-0.1753297073321822,0
2023-02-01,25,150,-0.12165851380984655,0
2023-02-01,30,150,-0.08474246792378616,0
2023-02-01,35,150,-0.009546303366774098,0
2023-02-01,40,150,0.027513423440441047,0
2023-02-01,45,150,-0.042413284425259476,0
2023-02-01,50,150,0.023595802159681857,0
2023-02-01,55,150,0.07301126413625962,1
2023-02-01,60,150,0.0572084663111083,0
2023-02-01,10,200,-0.14695770909789688,0
2023-02-01,15,200,0.018756357016485488,0
2023-02-01,20,200,-0.1734198792815885,0
2023-02-01,25,200,-0.09754829379010622,0
2023-02-01,30,200,-0.07431624365262586,0
2023-02-01,35,200,-0.028244843477011786,0
2023-02-01,40,200,0.008811224308464856,0
2023-02-01,45,200,-0.0608391525660453,0
2023-02-01,50,200,0.004004021824908773,0
2023-02-01,55,200,0.05113952967348231,0
2023-02-01,60,200,0.03267471149887005,0
2023-03-01,10,100,0.14931332322238283,1
2023-03-01,15,100,0.07406457014969814,0
2023-03-01,20,100,-0.03619856152299301,0
2023-03-01,25,100,-0.02075954533524971,0
2023-03-01,30,100,-0.11473481074743402,0
2023-03-01,35,100,-0.0995946297310369,0
2023-03-01,40,100,-0.12435192411639755,0
2023-03-01,45,100,-0.11588837891935053,0
2023-03-01,50,100,-0.13233477334445998,0
2023-03-01,55,100,-0.11448571177271723,0
2023-03-01,60,100,-0.12176823404673394,0
2023-03-01,10,150,0.12651810130841593,0
2023-03-01,15,150,0.04504419480307098,0
2023-03-01,20,150,-0.07825263681085093,0
2023-03-01,25,150,-0.07489341788153554,0
2023-03-01,30,150,-0.18082538563443368,0
2023-03-01,35,150,-0.1109980633101705,0
2023-03-01,40,150,-0.12802186636130627,0
2023-03-01,45,150,-0.12376150654271165,0
2023-03-01,50,150,-0.1440015708118822,0
2023-03-01,55,150,-0.12346976691825733,0
2023-03-01,60,150,-0.14167675690363973,0
2023-03-01,10,200,0.14751842187249906,0
2023-03-01,15,200,0.06069425689027317,0
2023-03-01,20,200,-0.04473790098258087,0
2023-03-01,25,200,-0.027140931830275546,0
2023-03-01,30,200,-0.1688348383675409,0
2023-03-01,35,200,-0.1057313955766526,0
2023-03-01,40,200,-0.12595682475917028,0
2023-03-01,45,200,-0.12414196910184573,0
2023-03-01,50,200,-0.1493911062215389,0
2023-03-01,55,200,-0.13379291076501953,0
2023-03-01,60,200,-0.15445988312477985,0
2023-04-01,10,100,0.09258076095158818,0
2023-04-01,15,100,0.05380667833786371,0
2023-04-01,20,100,0.05762100849982841,0
2023-04-01,25,100,0.1369677077172827,0
2023-04-01,30,100,0.0272701060332935,0
2023-04-01,35,100,-0.12216739281400912,0
2023-04-01,40,100,-0.2522407072037396,0
2023-04-01,45,100,-0.31164005662625655,0
2023-04-01,50,100,-0.32143363415155524,0
2023-04-01,55,100,-0.2813298820052184,0
2023-04-01,60,100,-0.27155098414604,0
2023-04-01,10,150,0.07136792128589693,0
2023-04-01,15,150,0.029707342613605074,0
2023-04-01,20,150,0.04283670606905527,0
2023-04-01,25,150,0.1260085407412951,0
2023-04-01,30,150,0.0281307424366335,0
2023-04-01,35,150,-0.11310317100090624,0
2023-04-01,40,150,-0.2558328258224307,0
2023-04-01,45,150,-0.3171740376287427,0
2023-04-01,50,150,-0.32076444827039713,0
2023-04-01,55,150,-0.27758131570883476,0
2023-04-01,60,150,-0.27383248878569527,0
2023-04-01,10,200,0.09692932007251957,0
2023-04-01,15,200,0.05808538662987222,0
2023-04-01,20,200,0.08871082173576368,0
2023-04-01,25,200,0.1784470690135691,1
2023-04-01,30,200,0.08188211098511927,0
2023-04-01,35,200,-0.06448247523758695,0
2023-04-01,40,200,-0.22585515230714068,0
2023-04-01,45,200,-0.3240121324788266,0
2023-04-01,50,200,-0.335452038678499,0
2023-04-01,55,200,-0.28827325887864624,0
2023-04-01,60,200,-0.2831489033130092,0
2023-05-01,10,100,0.03221117860769328,0
2023-05-01,15,100,-0.07056464494625238,0
2023-05-01,20,100,-0.053065532274921216,0
2023-05-01,25,100,0.04734652091112191,0
2023-05-01,30,100,0.04794389829823354,0
2023-05-01,35,100,-0.006103117519483051,0
2023-05-01,40,100,-0.04057868766168014,0
2023-05-01,45,100,-0.012160416273220048,0
2023-05-01,50,100,-0.020687993873363588,0
2023-05-01,55,100,0.07038791080735385,0
2023-05-01,60,100,0.009164482730213084,0
2023-05-01,10,150,0.029798522130791046,0
2023-05-01,15,150,-0.061042738436541004,0
2023-05-01,20,150,-0.0331833235842864,0
2023-05-01,25,150,0.08445173035437374,0
